id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
S56YRTU3VO,1,2350,6,5,4,4,0,0,0,0,Yale,0,0,chemistry,boy scouts eagle scout 9 10 11 12 treasurer national honor society 10 11 12 president math team 9 10 11 12 science bowl founder 12 book drive 9 12 lab research assistant 11 12 hospital volunteer 11 12 spanish honor society 10 11 12 band 9 youth leadership 11 academic letter 9 10 11 12 math awards 9 10 11 12 AP scholar with distinction 11 national merit finalist 12 presidential scholar candidate 12 star student 12 scholarship recipient
3KQ1POFOXP,1,2350,4,4.5,4,3.96,1,0,0,0,Yale,0,0,Biomedical Engineering,
FJ45NJTBK5,0,2350,3,5,3,3.88,1,0,0,0,Yale,0,0,Neuroscience,
5W57BX6K6J,0,2350,3,4.333333333,3,3.9,0,0,0,0,Yale,0,0,Economics,JSA Tennis Piano
8NZNORZTKC,0,2350,4,5,4,3.9,0,0,0,0,Yale,0,0,Economics,Varsity Swimming 9 12 Captain Varsity Tennis 10 12 National Honor Society 10 12 President Spanish Honor Society 10 12 Vice President French Honor Society 10 12 Clio History Club 9 12 Founder Mu Alpha Theta 10 12 NCTE National Council of Teachers of English Achievement Award in Writing Sewanee Award for Excellence in Writing Headmaster s List Telluride Association Summer ProgramBorn in the former USSR parents managed to leave as it collapsed dramatic America story
YP6T6XLSLH,1,2350,4,4.75,2,4,0,0,0,0,Yale,0,0,Electrical Engineering,Math Club 4 Years President and previously Vice President and Treasurer World Touring Philharmonic Youth Orchestra Viola Player Reach out and read volunteer reading program Science Olympiad Varsity QuizNumerous top 3 placings at Debate Tournaments National Debate Tournament Competitor Science Olympiad 3rd Place State Chemistry Black Belt in Karate Varsity Scholar Athlete
3NG1UJ13YJ,0,2340,4,4.75,3,4,1,0,0,0,Yale,0,0,Biomedical engineering,
GO0LIGQ7CI,0,2340,7,5,3,3.95,1,0,1,0,Yale,0,0,public policy,
9V6HF31CXH,1,2340,3,4.333333333,2,3.91,0,1,0,0,Yale,0,0,Chemical Engineering,
RCDDJD9QY9,1,2340,4,5,3,4,1,0,0,0,Yale,1,1,chemistry,model congress 3 years 5 hours week founding member school newspaper 2 years 5 hours weekHonor roll national honor society outstanding recommendations
UTQK15GYPT,0,2340,3,5,3,3.8,1,0,0,0,Yale,0,0,history economics,sports student gov community serviceNational Honor societies
R448W1RPIO,1,2330,0,0,3,3.9,0,0,0,0,Yale,0,0,Premed or Psych,
EVRHRRP1DF,0,2330,4,5,3,4,0,0,0,0,Yale,0,0,pre med sciences, 500 hours volunteer time in surgery dept including 2 week medical mission to Ulaanbaatar Mongolia 4 years varsity soccer team captain sr year Committee Chair National Honors Society 2 years Ambassador to MC High School for NSHSS 2 years member all 4 Young Republicans Club 4 years Princeton Junior Book Award Rensellaer Medal for Outstanding Achievement in Math and Science Charlaine Deatherage Award for Highest Ranking Juniors Scholar Athlete 4 years Varsity Letter for Soccer California Scholarship Federation The Presidents Award for Volunteer Service more 
NP4PGFMLYX,0,2330,6,5,2,4,1,0,0,0,Yale,0,0,English Biology Music,
QGEH2M9HSX,1,2330,1,5,2,3.75,1,0,0,0,Yale,0,0,applied mathematics,Tutor Community Service Co Founder Co President of new club Model UN Varsity SportNational Merit Finalist Varsity Sports Award
KUCQOAP5F4,0,2330,5,5,3,4,1,0,0,0,Yale,0,0,Business,Future Business Leaders of America Co president Treasurer 3 years Youth Leadership America Youth Board Director 2 years Doctors Without Boarders Vice President 3 years CA DOJ Legal Inteen 1 Summer Dance Team Member 8 years Piano 8 years Peer Tutoring Tutor 2 years Young Senators Program Young Senator 1 year St Angela s Church Soup Kitchen Volunteer 3 years LGBT Homeless Youth Fashion Show Adviser 1 Community Service Project Principal s Honor Roll 4 years Orange County Young Executives Future Scholar Award Troy High School Fullerton Rotary Club Academic Recognition AP Distinguished Scholar National Merit Finalist CA Board Certified Level 10 Advanced Pianist Showstopper 1st Place Chinese Dance Team Performance
6FBD8F8MWF,0,2320,7,4.714285714,4,3.51,0,0,0,0,Yale,0,0,Economics,Volunteer group leader independent foreign language study to a high fluency level biology research with lab work at penn debate team biotechnology club model U N founder of mock trial team
O4L76D0RRN,0,2320,7,5,2,3.9,0,0,0,0,Yale,0,0,Physics,
ZH4K8ERU7E,1,2320,5,4.4,3,3.9,1,0,0,0,Yale,0,0,Urban Planning,
EZJAYDYN0P,1,2320,6,5,2,3.98,0,0,0,0,Yale,0,0,Business,I do a lot of things but nothing outstanding Leader of small clubs Typical Honor Roll AP Scholar with Distinction First Team Academic All State for Tennis Essays about coming out as gay and not having to hide my true self Well written but not the absolute best essays simply because I did not have some struggle or face a huge amount of adversity Other one about growing up amongst wealth but wanting to escape it and achieve a different kind of worldly wealth 
EPQLIYZ1PJ,0,2310,5,4.4,3,3.93,0,0,0,0,Yale,0,0,Computer Science Econ Political Science,3 yr Varsity Baseball Player 4 yrs year around President and Founder of Veterans History Project 3 yrs 10 hrs wk Volunteer at VA Hospital 2yrs 4hrs wk Election Precinct Board Member 2x per year 16hrs day lots of independent reading and research in history technology and other areas extensive reading list We the People 1 year too many hours to count United States Presidential Scholar Legal Heritage Institute Scholarship 4 yr NCS Scholar Athlete AP Scholar w Distinction Student of the Month and other Foothill Distinctions 2nd at the California State Finals for the We the People Competition Top Unit in the State Excellent recommendations and interviews those two definitely helped me 
UICH9ZUZOD,0,2310,1,4,2,3.8,0,0,0,0,Yale,0,0,Physics,Musician guitar bass drums piano 4 years Volunteer at New York Presbyterian 2 years 364 hours total Taking care of my sisters 4 years Science Fiction Fantasy Club 3 years Treasurer Bowling team 2 yearsNational Merit Finalist QuestBridge Finalist New York City Science and Engineering Fair NYCSEF Semifinalist Junior Science and Humanities Symposium JSHS Semifinalist Spanish Honor Roll 9th grade in school 
D02XRGZFY6,0,2310,2,5,4,4,1,0,0,0,Yale,0,0,undecided,National Honors Society co founder and vice president 12 2 week all year piano 9 12 10 week all year BETA secretary 10 12 2 hours week all year Science club vice president 11 1 week all year Interact Junior and Senior Rep 10 12 4 hours week all year Model UN Secretary 11 12 1 week all year National Spanish Honors Society 10 12 1 week all year Attended 2006 TN Governor s School for Sciences at UT Knoxville Also accepted to 2006 TN Governor s School for International Studies and 2006 TN Governor s School for EngineeringNational Merit Finalist Biology Olympiad Semi Finalist 11 TMTA State Math Competition at TTU 1st place Algebra II 8th 1st place Geometry 9th 1st place Pre Cal 10 1st place Statistics 11 invited to AIME 11 Science Fair Honorable Mention 10 
6KK5T4MIZ3,0,2310,2,4.5,4,3.74,1,0,0,0,Yale,0,0,Mechanical Engineering,
84M93PL9CF,0,2310,3,4.666666667,2,3.4,0,0,0,0,Yale,0,0,Art History,
UZJA2UNS3C,0,2310,3,4.333333333,4,3.9,1,0,0,0,Yale,0,0,Math,
ELS6HT6YHV,1,2300,6,4.833333333,2,3.9,0,1,0,0,Yale,0,0,Microbiology,Piano 20 27 hrs wk National Honor Society President 6 hrs wk Interact Rotary Treasurer 4 hrs wk Gifted Mentorship Coordinator 3 hrs wk Beta Club 3 hrs wk Academic Team 3 hrs wk Musicians Club 2 hrs wkUSF STEM Academy Honors State Comissioner s Academic Challenge Piano Guild Service Awards many High Honors every year AP Scholar w DistinctionI am a well rounded student who takes pride in my scholastic success I am interested in biology and history and am a pianist with instructor Leonidas Lipovetsky Concert Pianist I have played for approximately 12 years I am truly a nerd and am fascinated by the natural world My mother is Colombian and my Father is of Irish descent 
7ZXO45X02U,0,2300,3,3.666666667,3,3.49,0,1,0,0,Yale,0,0,English,
DAI032SW8A,1,2300,3,4.666666667,1,3.83,0,0,0,0,Yale,0,0,Computer Science,Science OlympiadNational MeritReally Good Recommendations
NCTAH0IKNQ,0,2290,3,4.333333333,3,3.98,1,0,0,0,Yale,0,0,Pre Law,Soccer 9 12 14hr 50wk Varsity Captain Junior and Senior Year Best Buddies 11 12 2 hr 36 wk Chapter President NHS 2 hr week 36wks Secretary Volunteer Sports Coach Club Soccer Basketball Student Council Spanish Club Service Committee Spirit CommitteeScholar Athlete Award National Spanish Exam Gold Medal National Spanish Exam Silver Medal National Merit Commended Score AP Scholar HInes Ward Positive Athlete Award
OQ1P8AUAPI,1,2280,0,0,2,3.9,1,0,1,0,Yale,0,0,Economics,
1S17DR1S9Z,1,2270,2,5,3,3.68,1,1,0,0,Yale,0,0,Cognitive Science Biology,
R33JGJL6NS,0,2270,0,0,2,3.97,1,0,0,0,Yale,0,0,Journalism,National merit scholar
4PQT5Y0C21,0,2260,0,0,2,3.98,1,0,0,0,Yale,0,0,Neuroscience,varsity cross country 4 years 14 hours week 16 weeks year mascot keeper marching band 3 years 5 hours week 16 weeks year saxophone section leader concert band 4 years 5 hours week 36 weeks year principal chair jazz band 1 5 years 7 hours week 36 weeks year Midwest Clinic Participant mu alpha theta 4 years 2 hours week 28 weeks year vice president and president girl scouts 11 years 2 hours week 36 weeks year french national honor society 2 years 1 hour week 36 weeks year assistant gardener national honor society 2 years 1 hour week 20 weeks year bulldog buddies 2 years 0 5 hour week 36 weeks year newspaper 0 5 years 8 hours week 36 weeks year Silver Award Gold Award National Merit Finalist Wendy s High School Heisman School Winner Track Coach s Award Cross Country Athletic Alumni Award Cross Country Believe Overcome Commit Achieve Award 2nd in English III at District Literary Rally 15th in Calculus AB at District Literary Rally 4th in English I at District Literary Rally
WB0MBBW9JF,1,2260,4,4.75,2,3.9,1,0,0,0,Yale,0,0,History English Sociology Phsycology,1 year of varsity tennis for 12 hours a week 4 years of band for 8 hours a week volunteer work at the Japanese America Society and Memorial Park and Museum of Fine Art Houston I was part of the Chinese and India Club I participated in and helped run various events in those clubs I also founded the French Club and was president for two years Girls Tennis Award Area and Region band 3 years All State Band 1 year I have a pilot s license and a scuba certification I also taught myself Japanese in two years along with Korean I flyfish and apprenticed at a flyshop for two years I also interned at the Antiquarium an Antique Map store in Houston because I love old historical documents and I love dealing with them and promoting them to people because of their inherent beauty 
IJ46K0P4JZ,1,2260,6,4.166666667,2,3.9,1,0,0,0,Yale,0,0,Biology,
TH3KNC8XNO,0,2260,1,5,3,4,1,0,0,0,Yale,0,0,Biology Russian Lit,Leadership Class Secretary 4 years Founder and Editor of Class of 2009 Newsletter 2 years Head of Fundraising for Junior Prom 1 year Member of Senior Prom Committee 1 year Member of Graduation Committee 1 year Homeroom Representative 1 year Activities Mock Trial 4 years World Language Club 4 years Student Council 4 years Global Political Forum 2 years National Honor Society 2 years Math League 2 years Model U N 1 year Debate Club 1 year Service Hospital Volunteer 2 years Library Volunteer 1 year Information Session Speaker 4 years Obama For America Volunteer 1 year Arts Conservatory Student piano 8 years also played in several nursing homes Artwork displayed in Yearbook and School Event Artwork and writing published in teen magazine Participant in English Speaking Union Shakespeare Competition 2 years Employment Associate at Panera BreadNational Merit Scholarship Commended Student Bloustein Scholar National Honor Society National World Language Honor Society National Society of High School Scholars 2006 2009 County Mock Trial Champions 2007 2008 County Runners up Best Position Paper 2006 Shore Regional Model U N Conference NCSSSMST 2008 Student Conference Third Place Design Competition QuestBridge National College Match Finalist Cover Art Award Dragon s Gem Emerging Talent Award Writing I was born in Moscow Russia and lived in New York City for four years before moving to NJ I speak Russian fluently Adversities overcome immigration divorce College Courses Community College 9 Credits Introduction to Psychology I 3 Credits American National Government 3 Credits Introduction to Psychology II 3 Credits UMDNJ 14 Credits Medical Terminology 3 Credits Dynamics of Healthcare 3 Credits Anatomy Physiology I 4 Credits Anatomy Physiology II 4 Credits Georgian Court Introduction to Cell Molecular Biology 4 Credits 
K0VL0V4EII,0,2260,7,5,3,4,0,0,0,0,Yale,0,0,Computer Science Linguistics,Robotics Team no leadership positions given 2 time regional champs 11 12 Aikido martial art 1st kyu 3 12 Computer Science Team team captain 10 12 Spanish Club president 11 12 Mu Alpha Theta founder president Red Cross Club president Quiz Bowl Team team captainXerox Award for Innovation and Inspiration in Technology 11 National Merit Semifinalist 12 National AP Scholar 12 Superintendent s Scholar honor roll 9 12 National Honor Society 10 12 National Spanish Honor Society 10 12 National Society of High School Scholars 10 12 National Science Honor Society 12 AP Scores nine 5s three 4s eight tests to take
IDT8UTLI8J,0,2250,7,5,2,4,1,0,0,0,Yale,0,0,Biochemistry,Odyssey of the Minds Coach 2 yrs 4hrs wk 23 weeks Youth Cheer Trainer 4 yrs 6 hrs wk 12 weeks Kumon math and reading centers part time job 10 hrs wk 3 yrs Math Spanish volunteer tutor 2 hrs per week 26 weeksNational Honor Society Spanish National Honor Society Leadership Pasco Mu Alpha Theta Phi Theta Kappa Kumon Program Completer
QGCMNVJBYI,0,2250,2,4,3,4,0,0,0,0,Yale,0,0,Economics,Baseball 4 years Peer Mediator 4 years 40 50 hours per year Presidents Executive Committee 2 years 15 20 hours per year Tutor students for GED exam 1 year 5 10 hours per week Lifeguard 2 years 10 30 hours per week during summer breaks Literacy Volunteers of America Tutor Prepare high school students for GED exams Math Honor Society National Honor Society 4 year full academic scholarship Gold Medal Winner Calculus AB Silver Award Winner History Bronze Award Winner Spanish Vice President National Honor Society
I3VT9JV7MC,1,2250,1,4,3,3.89,0,0,0,0,Yale,0,0,,FCCLA Drama Club TATU Key Club IDFY Mens Choir Journalism Human rights club The Boyfriend Grease Grandstreet Theatre Oliver twist Tom Sawyer Pirates of Penzance Oklahoma Really Rosie Tour Disneyland Commercials Tutored kids 2 days a week 2 years of IBMYP diploma won 2 essay contests I am always involved in the community whether it be Performing Arts or community service I love to act sing and dance I have been an editor of my high school newspaper and love to write I have been in the IB program for 2 1 2 years in middle school and plan on getting the diploma my junior and senior year 
ONZF40E7YT,0,2250,7,4.285714286,4,3.69,1,0,0,0,Yale,0,0,,Swim team 11th grade 8 hours week 36 weeks year Debate team 9th 10th 11th 12th grade 4 hours week 36 weeks year School Newspaper Editor 10th 11th 12th grade 10 hours week 36 weeks yearNational Honor Society
53DEKN6MI7,0,2240,5,5,3,4,0,0,0,0,Yale,0,0,Physics Nuclear Engineering,President National Honor Society parliamentarian Mu Alpha Theta Harvard Prize Book National Latin Exam Gold Medal Voted Most Likely To Succeed member of Homecoming Court as SeniorCellist studied privately for four years Currently taking AP courses in microeconomics U S Government Physics C Latin Virgil and English 
CY50PXBYET,1,2240,6,4.166666667,3,3.87,0,0,0,0,Yale,0,0,History,Campus Ministry 4 years President Senior Year Student Government 4 years Secretary Senior Year Theater Drama 4 years Drumline 4 years Captain Senior Year Speech Debate 4 years Volunteer Work Service Work 500 hours over 4 yearsNational Honors Society Member National Merit Scholarship Competition Semifinalist AP Scholar with DistinctionVocalist with significant talent guidance counselor recommendation family friend of many years recommendations from teachers of junior and senior year classes
4FZ1RHD9T7,0,2230,6,4.5,3,4,1,0,0,0,Yale,0,0,neuroscience,
CU1EM0XGW3,0,2230,3,4,2,3.8,0,0,0,0,Yale,0,1,History,Varsity Soccer Volunteers in Motion VP Science Olympiad Newspaper Editor Swim Team Captain Student Forum Frisbee Club Co Founder Religious School aide for four years VP of Judaism for local youth groupAP Scholar National Merit Scholar Commended Student Soccer Scholar Athlete
PWVYYK5DTC,1,2230,5,4.8,3,4,1,0,0,0,Yale,0,0,Chemistry,
70K0L5X4R9,1,2230,7,4.428571429,2,3.98,0,0,0,0,Yale,0,0,Engineering,
3VSYULTLDJ,1,2230,0,0,0,3.98,1,0,0,0,Yale,0,0,undecided,varsity basketball 11 12 10 hrs wk 18 wks yr varsity soccer 9 12 10 hrs wk 9 wks yr varsity volleyball 11 12 10 hrs wk 10 wks yr concert band 9 11 3 hrs wk 36 wks yr tutoring 11 12 1 hr wk 15wks yrnational merit letter of commendation winner national honor society all conference soccer all conference volleyball valedictorian
Z9TTPL7ARR,1,2230,3,4,4,3.7,0,0,0,0,Yale,0,0,Economics,
DWKUKQT2GG,1,2230,2,3,3,3.8,0,0,0,0,Yale,0,0,Neuroscience,10 years private piano instruction Peer tutor Mathematics and Spanish Instrumental Ensemble Pianist Hospital Volunteer Summers of 2006 2007 2008 Medical Mission Trip Volunteer to Honduras Spanish InterpreterCross Country Varsity Letter National Honor Society Who s Who Among High School Students National Honor RollFluent in Portuguese Fluent in Spanish
MMRDT10CPT,0,2230,4,4.75,3,3.85,1,0,0,0,Yale,0,0,International Relations,Track Field x4 2x Varsity Co Captain on Varsity Basketball x4 2x Varsity Piano since 5th grade CSF Tutoring 2 Years Shield Scroll Honor Society 2 Years National Merit Scholarship Letter of Commendation AP Scholar With Honor Most Oustanding F S Sprinter 9th Grade Track Most Inspirational 10th Grade Track Best Rebounder 10th Grade Basketball 
ZS3WHPF0OS,1,2220,2,3,2,4,0,0,0,0,Yale,0,0,,Band Jazz Band Pep Band Liturgical Band Microbank TV Studio Band Immersion Trip 2 weeks Volunteer 60 hours NHS National Spanish Honors National Latin Honors Honors
VENZRTHDOV,1,2220,7,4,2,3.9,0,0,0,0,Yale,0,0,Economics,National Honor Society 1 year Varsity Basketball 4 years Varsity Track Field 4 years Science Olympiad 1 year Math Club 1 year Quiz Bowl 1 year Senior Senate 1 year Key Club 2 years Co president of STARS debate 30 hrs over summer volunteering at children s hospital2x Academic Letter AP Scholar with Distinction National AP ScholarHad two great teacher recs counselor rec was amazing I got to read it Had interviews with Yale MIT Dartmouth and Columbia
JOEZRJFTQ6,1,2220,6,3.833333333,2,3.5,0,0,0,0,Yale,0,0,Computer Science,Concertmaster of school orchestra Vice President Model U N Good recommendations
PB51K39IZB,1,2220,3,4.333333333,3,4,1,0,0,0,Yale,0,0,Biology Business,Varsiy Cross Country Soccer Track and FieldAP Sholar honor roll track mvp cross country mvp
52Y8NCMDKT,0,2220,3,5,3,4,1,0,0,0,Yale,0,0,English,
1218VO07GW,0,2210,5,4.6,3,3.5,0,0,0,0,Yale,0,0,Devlopment Studies Africana Economics Neural Sci ,Helped start up a non profit Free the Children Have been participitating with them for 6 years Leader of Mock Trial team at school School created a special muse award for me called the ambassador I applied Early Decision to Brown One of my reccomendations is from a teacher I have had every semester once I had two classes at the same time with him and he also lives down the block from my house I spend a lot of time with him and he knows me well Another is from my godfather who is a professor at Brown I already found out about my acceptance I was accepted I pulled my applications from all other schools although I had been rejected already from Oxford I sent the application in a week and a half late and they were prompt with their response Although I never finished an application there St Andrews offered me a place as well but I am already bound to Brown s Decision 
366TPVZOCG,0,2210,0,0,3,3.8,1,1,1,0,Yale,0,0,,
17MO0J9YZZ,0,2210,4,4.25,3,3.89,0,0,0,0,Yale,0,0,Music History,
95YHR300OH,0,2210,2,5,3,4,1,0,0,0,Yale,0,0,international relations,Nature of Discovery Symposium June 2011 Brown University Smithfield Rhode Island U S Senator Jack Reed s 2011 High School Arts Competition May 2011 Youth in Action Leadership Conference January 2011 Warwick Rhode Island February 2012 Basketball Team November 2010 March 2011 Varsity Shooting Guard Junior Varsity Shooting Guard November 2009 March 2010 Tolerance Team September 2010 Present Tennis Team Varsity Doubles August 2010 present Junior Varsity Doubles August 2009 October 2010 Team Spirit Leadership Conference July 2010 Bryant University Smithfield Rhode Island Governor s High School Science Institute June 29 July 1 2010 in Molecular Modeling Lacrosse Team March 2010 present Varsity Attack Class Council September 2009 present Co President of the Class of 2013 Varsity Athletes Against Substance Abuse September 2009 present Students Against Destructive Decisions September 2009 present President June 2012 present World Language Club September 2009 Present People to People Student Ambassador Australia July 2011 Katie DeCubellis Memorial Foundation September 2005 Present Volunteer Eucharistic Minister November 2011 present Christ the King Parish Kingston Rhode IslandR I Interscholastic League Academic All State Girls Lacrosse June 2011 RI Teachers of Italian Renaissance Alliance Lodge April 2012 Outstanding Merit Award World Language Honor Society September 2011 present The National Society of High School Scholars April 2011 Italian National Exam April 2011 First Place in Rhode Island for Level One Spanish National Exam March 2011 First Place in Narragansett High School Bronze Medal in Rhode Island for Level One Narragansett High School Distinguished Honors September 2009 present Student Leadership Council January 2012 present Varsity Swim Team November 2011 present Freestyle Swimmer Second Team All Division Tennis October 2011 National Honor Society October 2011 present President June 2012 presentThis past summer I studied Spanish abroad in Salamanca Spain 
5ZRH2MVO4F,0,2200,6,4.833333333,3,4,0,0,0,0,Yale,0,0,Pre Med,City Government Youth Partnership Advisory Committee member volunteer at local hospital senior class secretary advisory class representativeNational Merit Finalist AP Scholar with Distinction
4R4WVO0VGN,0,2200,3,5,6,3.87,0,1,0,0,Yale,0,0,Physics,
VWK9M42GFK,0,2200,3,5,3,4,0,0,0,0,Yale,0,0,Physics,Speech and Debate team for two years mock trial for two years I m the team captain on mock trial University of Pennsylvania book award 
577MFAIKGQ,0,2200,5,4.8,2,4,0,0,0,0,Yale,0,0,Chemical Engineering,Enloe Mentorship Program Vice President Triangle Youth Philharmonic 4 years Enloe Marching Band National Honor Society Cary Teen Council Programming Board 2 years3rd Place State Science Competition 1st Place 2nd Place 1st Place Science Olympiad
60ACCVCDPL,1,2200,2,4.5,0,4,0,0,0,0,Yale,1,0,Engineering,Activities Track hurdles 10th 11th grade FIRST Robotics Team 10th grade Los Angeles Regional Winner FBLA 10th 11th 12th Board Member Sponsorships Officer Placed top 10 at state CSF 10th 11th 12th Treasurer 2012 64 community service hours Leo Club 9th 10th 11th 12th Director of Lions International Publicity District 4 L4 Activities Director District Newsletter Editor 500 community service hours Link Crew 11th 12th Captain Pocketful of Sunshine 11th 12th Treasurer American Cancer Society Relay for Life 4 year participantAwards Top 10 student 10th 2011 Outstanding Volunteer in City 10th LA County Fair Community Hero of city 11th Lions Student Speaker Contest winner FBLA Sections 2nd Global Business 6th Marketing Misc awards from FBLA and Leo Club for completing certain projects JPL invention challege 2nd place regionals FIRST Robotics Competition Los Angeles Regional WinnerPersonal Statement I ll most likely talk about the robotics team in which I dedicated 25 hours each week for 7 weeks I was the youngest in the team sophomore and the team only lasted for 1 year because the adviser quit even though we won regionals I am the only member from the original team still going to the school because the others have graduated I spent the past year working to bring back FRC A LOT of work and road blocks for senior year and will be Team Captain President While coordinating FRC I also worked with local middle schools to form a solid robotics program that spans from middle school into high school where students at a younger age are able to participate and the older ones will serve as mentors FRC has not only inspired me to focus on engineering but has also allowed me to incorporate business and public speaking skills from FBLA as well as computer science that i learned from taking AP Comp Sci 
05X64DQG7R,1,2200,3,4.666666667,5,4,1,0,0,0,Yale,0,0,,
USZYMC2RBY,0,2190,4,4.5,0,4,0,0,0,0,Yale,0,0,,Very strong letters of recommendation
4DDN47I78Q,1,2190,6,4.5,3,3.93,0,0,0,0,Yale,0,0,,Officer in multiple clubs QuestBridge Finalist
I03PV24OHY,1,2190,6,3.666666667,3,3.97,1,0,0,0,Yale,0,0,legal studies,horseback riding 5 hrs week year round marching concert jazz and orchestral ensembles 30 hrs week year round head drum major volunteer work with metropolitan ministries and tutoring
XQ68G0A1W6,1,2180,4,4.25,3,4,0,0,1,0,Yale,0,0,Chemistry,
9CLR5ZX6B7,0,2180,4,4,3,3.8,1,0,0,0,Yale,0,0,Molecular and Cellular Biology Psychology,ASB Freshman Class Representative 2008 2009 ASB Community Service Representative 2010 2011 ASB President 2011 2012 Girl s Dorm Prefect 2011 2012 Tutoring Rebuilding an Orphanage in Mexico Best Day Foundation Ventura Leader Invisible Children Schools 4 Schools Leader Relay for Life Leader Ojai Valley Nursery Fun Day Leader Humane Society Chorus 2009 2012 Musical 2009 2012English Award 9th 11th History Award 11th University of Rochester George Eastman Young Leaders Award 11th Dorothy Burr Literary Award 3rd place 9th Love Poetry Award 4th Place 10th AP Scholar with Honors Award 2011 Awesome Art Award at the Ojai Museum of Art Honorable Mention in Photography 2011Family Issues 
979922NJTT,1,2180,4,4.5,4,4,1,0,0,0,Yale,0,0,History or Biology,Piano for 10 years JV tennis for two years hundreds of hours of community serviceAP Scholar with Honor National Merit Commended Student county wide essay contests national leadership award Summer programs including community service abroad French study in Montreal college classes at Queens College Cambridge and a leadership conference at Harvard 
5YVXBUZTUC,0,2170,2,5,2,4,1,0,0,0,Yale,0,0,Music,
36NM81YM42,1,2170,3,4.333333333,2,3.99,1,1,0,0,Yale,0,0,Psychology,
JSUG1SRI78,1,2170,2,4.5,3,3.8,1,0,0,0,Yale,0,0,Film Studies,Trombone 7 yrs Marching band 2 yrs Trombone choir 1 yr Jazz Band 1 yr Gay Straight Alliance 1 yr Volunteering at Special Olympics Trash to Treasure charity sales event and Dance Marathon Voice and Drama 2 yrs Employed at Quiznos Sub Shop 1 yr Babysitting house sitting 2 yrs Top Ten Percent of Class Award Power of the Paws Award National Merit
E0C28OWQQB,0,2170,0,0,3,3.55,1,1,0,0,Yale,0,0,Biology,
8RPICI3Z7B,0,2170,5,4.8,0,3.9,0,0,0,0,Yale,0,0,Biology,
OOMO3G0L15,1,2170,0,0,2,4,1,0,0,0,Yale,0,0,,FFA 2009 2012 president 20 hours national titles 4 H 2004 2012 5 hours national titles Hoof Beats of Hope Church Youth Group 4 hours National Honors Society Tennessee ScholarsExtremely talented artist
LVT0OZRWD7,0,2170,2,4,0,3.4,0,0,0,0,Yale,0,0,liberal arts,Varsity Soccer two years Goalkeeper Junior Varsity three years Goalkeeper Captain South Central Soccer Academy three years Hoosier football club two years HS Diving one year Demolay three years HS speech team one yearNational Merit Semifinalist Gold Key in Ceramics in Scholastic Art Writing awards Athlrete s Award for Academic Excellence Past Junior Counselor for Demolay Past Senior Counselor for Demolay Boys State Delegate Naval Academy Summer Seminar attendee
QBBRPOVHNL,1,2160,5,4.8,5,3.95,0,1,0,0,Yale,0,0,Engineering,Varsity Baseball 4 years 12 hrs wk Varisty Swimming 2 years 10 hrs wk Youth Orchestra 4 years 6hrs wk Tutoring 2 years 2 years 4hrs wkNMS Congressional award AP Scholar with distinction
408TDWWTUZ,0,2160,2,4.5,2,4,0,0,0,0,Yale,0,0,Political Science,
MI0WTXVKLH,0,2160,3,4.666666667,2,4,0,0,0,0,Yale,0,0,Political Science,National Honor Society Treasurer 2005 2007 10hours week Debate Captain 2005 2007 20hours week Scholastic Scrimmage Captain 2003 2007 10hours week Student Council Treasurer 2004 2007 20hours week International Club Treasurer President 2004 2007 5hours week Class of 2007 Council Prom Board Executive Member 2003 2007 20hours week Chess Club Founding Member 2006 2007 Drama Play Cast Member 2005 2007 Football Varsity Junior Varsity 2003 2006 15hours week Basketball Freshmen and Junior Varsity 2003 2005 15hours week Tennis Captain 2003 2007 District Competitor Golf Captain 2005 2007 School Council Student Representative 2004 2007 Weightlifting Club Member 2003 2007 German National Honor Society Charter Member 2006 2007 Student Representative to the School Board 2006 2007 Change For A Life Volunteer Fundraising for Hurricane Katrina Victims Founder Organizer 2005 2007 Cashier Redner s Warehouse Markets 2006 National Merit Scholar 2006 Advanced Placement Scholar 2006 National Honor Roll 2006 Who s Who Among American High School Students 2005 2007 National Society of High School Scholars 2005 2007 Kiska Honor Society Varsity Letter Winner 2003 2007 Troika Honor Society Academics 2003 2007 Debate Runner ups Leagues Districts 2005 2006 Pennsylvania Governor s School of Global Entrepreneurship Graduate 2005 
